Protein IDs,Majority protein IDs,Protein names,Gene names,Fasta headers,Species,LFQ intensity UPS1_01,LFQ intensity UPS1_02,LFQ intensity UPS1_03,LFQ intensity UPS1_04,LFQ intensity UPS2_01,LFQ intensity UPS2_02,LFQ intensity UPS2_03,LFQ intensity UPS2_04
P22634,P22634,Glutamate racemase,murI,>sp|P22634|MURI_ECOLI Glutamate racemase OS=Escherichia coli (strain K12) GN=murI PE=1 SV=2,ECOLI,27.651703928253824,27.681994509951338,27.664484148220218,27.72773542447191,27.408028497990564,27.48707135546644,27.332757416839414,27.692821844238928
P22939,P22939,Farnesyl diphosphate synthase,ispA,>sp|P22939|ISPA_ECOLI Farnesyl diphosphate synthase OS=Escherichia coli (strain K12) GN=ispA PE=1 SV=1,ECOLI,28.087045285261212,28.13798946105633,28.05748670105431,28.295554111053676,28.13794873056368,28.326744141045822,28.108634799364083,28.27284073291485
P23003,P23003,tRNA (uracil(54)-C(5))-methyltransferase,trmA,>sp|P23003|TRMA_ECOLI tRNA (uracil(54)-C(5))-methyltransferase OS=Escherichia coli (strain K12) GN=trmA PE=1 SV=1,ECOLI,27.459000281548974,27.480435348624482,27.10139797176324,27.11780876935451,27.16523320320905,27.032848723654347,26.999794718523077,26.964499011418717
P23173,P23173,Low affinity tryptophan permease,tnaB,>sp|P23173|TNAB_ECOLI Low affinity tryptophan permease OS=Escherichia coli (strain K12) GN=tnaB PE=1 SV=1,ECOLI,29.24961341568627,29.60206279915395,29.336682352328936,29.458853534555374,29.635278837722133,29.351408445987843,29.460395030290755,29.667151967915906
P23200,P23200,Galactoside transport system permease protein mglC,mglC,>sp|P23200|MGLC_ECOLI Galactoside transport system permease protein mglC OS=Escherichia coli (strain K12) GN=mglC PE=1 SV=1,ECOLI,27.235709507986066,27.262059135214542,27.305869966764433,27.380031178118834,27.41249406215116,27.353886594391426,27.431178312855593,27.309112522729244
P23256,P23256,Protein MalY;Cystathionine beta-lyase MalY;Maltose regulon modulator,malY,>sp|P23256|MALY_ECOLI Protein MalY OS=Escherichia coli (strain K12) GN=malY PE=1 SV=1,ECOLI,28.140367860088226,27.74491375702734,27.94910674845346,27.629994361927487,27.29346279328724,27.925875079090474,27.344729378001965,27.628653468587295
P23331,P23331,Thymidine kinase,tdk,>sp|P23331|KITH_ECOLI Thymidine kinase OS=Escherichia coli (strain K12) GN=tdk PE=3 SV=1,ECOLI,27.24534083701365,27.34125184183342,27.31108117703735,27.127418516058846,27.33807437282863,27.08213813065082,26.929011214490473,27.079943414585642
P23367,P23367,DNA mismatch repair protein mutL,mutL,>sp|P23367|MUTL_ECOLI DNA mismatch repair protein mutL OS=Escherichia coli (strain K12) GN=mutL PE=1 SV=2,ECOLI,26.74893279915471,27.231760874964365,26.88373417460099,27.061972537192936,27.20806286626714,27.04613658501159,27.128028336658183,27.15054367822431
P23522,P23522,5-keto-4-deoxy-D-glucarate aldolase,garL,>sp|P23522|GARL_ECOLI 5-keto-4-deoxy-D-glucarate aldolase OS=Escherichia coli (strain K12) GN=garL PE=1 SV=2,ECOLI,28.58589389813853,27.95474133595644,28.012582942771985,27.00689673231956,27.616687304353704,28.148801726815663,27.198223341797522,27.63576961490604
P23524,P23524,Glycerate 2-kinase,garK,>sp|P23524|GLXK2_ECOLI Glycerate kinase 2 OS=Escherichia coli (strain K12) GN=garK PE=3 SV=2,ECOLI,24.517372838204842,23.746122485257594,24.976903880985866,23.91140376819017,23.888060015262134,24.35510237310495,24.022801283114603,24.02767943102986
P23538,P23538,Phosphoenolpyruvate synthase,ppsA,>sp|P23538|PPSA_ECOLI Phosphoenolpyruvate synthase OS=Escherichia coli (strain K12) GN=ppsA PE=1 SV=5,ECOLI,32.02339548134339,31.905242837319996,31.87691891047811,31.944760931524208,31.872938656935823,31.96612273026451,31.81512851509742,31.885011220384143
P23721,P23721,Phosphoserine aminotransferase,serC,>sp|P23721|SERC_ECOLI Phosphoserine aminotransferase OS=Escherichia coli (strain K12) GN=serC PE=1 SV=4,ECOLI,30.568445718509423,30.977398830723644,30.84405671966715,31.081930124028375,31.088162958695982,30.850000066010757,31.014948201509853,31.11158807035485
P23827,P23827,Ecotin,eco,>sp|P23827|ECOT_ECOLI Ecotin OS=Escherichia coli (strain K12) GN=eco PE=1 SV=1,ECOLI,31.628916605935366,31.427778467805965,31.509385003242315,31.469058143712424,31.626459277629195,31.463853259302226,31.32782913964067,31.608781718577447
P23830;REV__A5A624,P23830,CDP-diacylglycerol--serine O-phosphatidyltransferase,pssA,>sp|P23830|PSS_ECOLI CDP-diacylglycerol--serine O-phosphatidyltransferase OS=Escherichia coli (strain K12) GN=pssA PE=1 SV=2,ECOLI,30.708874702270883,30.747609261056233,30.65966736670744,30.78411290181581,30.6929883156034,30.73879626976241,30.88782446729327,30.834812686286035
P23836,P23836,Transcriptional regulatory protein PhoP,phoP,>sp|P23836|PHOP_ECOLI Transcriptional regulatory protein phoP OS=Escherichia coli (strain K12) GN=phoP PE=1 SV=1,ECOLI,32.33167391232674,32.45490862362898,32.47737429516509,32.45363543433869,32.543095875581464,32.568936240944815,32.52637481902275,32.48442117268115
P23837,P23837,Sensor protein PhoQ,phoQ,>sp|P23837|PHOQ_ECOLI Sensor protein PhoQ OS=Escherichia coli (strain K12) GN=phoQ PE=1 SV=1,ECOLI,28.355493124197153,28.443577037312664,28.36680725586251,28.490827644258538,28.600319128097084,28.467170147679305,28.433291814298983,28.587386426655932
P23839,P23839,UPF0701 protein yicC,yicC,>sp|P23839|YICC_ECOLI UPF0701 protein yicC OS=Escherichia coli (strain K12) GN=yicC PE=1 SV=2,ECOLI,30.410034129661852,30.680278744765324,30.6001719156451,30.589710766462133,30.57701255150701,30.63170832439134,30.48723890010516,30.49045154560764
P23842,P23842,Uncharacterized protein YfeA,yfeA,>sp|P23842|YFEA_ECOLI Uncharacterized protein YfeA OS=Escherichia coli (strain K12) GN=yfeA PE=2 SV=2,ECOLI,27.531492875068764,26.66464124203803,26.847956483377658,26.304402609970154,26.42236481284106,26.62808494785493,25.898739540710537,26.53445340341642
P23843,P23843,Periplasmic oligopeptide-binding protein,oppA,>sp|P23843|OPPA_ECOLI Periplasmic oligopeptide-binding protein OS=Escherichia coli (strain K12) GN=oppA PE=1 SV=2,ECOLI,35.79678174087069,36.02896257869061,36.06985566086736,36.04018452402607,36.092168341104376,36.131580935261866,36.11554989901799,36.210228101767875
P23845,P23845,Sulfate adenylyltransferase subunit 1,cysN,>sp|P23845|CYSN_ECOLI Sulfate adenylyltransferase subunit 1 OS=Escherichia coli (strain K12) GN=cysN PE=1 SV=1,ECOLI,30.39766085206128,30.18781465777238,30.351125751510246,30.214840698951093,30.19622591619848,30.21923635945241,30.226219031707664,30.12870123943707
P23847,P23847,Periplasmic dipeptide transport protein,dppA,>sp|P23847|DPPA_ECOLI Periplasmic dipeptide transport protein OS=Escherichia coli (strain K12) GN=dppA PE=1 SV=1,ECOLI,31.817629951616176,31.969769909259632,32.106606788355734,32.112150512020435,32.11489230092684,32.164037516041205,32.22635754328557,32.23134649088914
P23857,P23857,Thiosulfate sulfurtransferase PspE,pspE,>sp|P23857|PSPE_ECOLI Thiosulfate sulfurtransferase PspE OS=Escherichia coli (strain K12) GN=pspE PE=1 SV=1,ECOLI,28.95290317085803,28.568734005060563,28.7270936861105,28.475006768723823,28.64522257814305,28.436117061478008,28.30284795567529,28.742084372180052
P23865,P23865,Tail-specific protease,prc,>sp|P23865|PRC_ECOLI Tail-specific protease OS=Escherichia coli (strain K12) GN=prc PE=1 SV=2,ECOLI,29.898890422992224,29.781978324552945,29.804292880306996,30.037826558851428,29.92953331295822,29.926780643205603,29.89871172998985,29.779830226549528
P23869,P23869,Peptidyl-prolyl cis-trans isomerase B,ppiB,>sp|P23869|PPIB_ECOLI Peptidyl-prolyl cis-trans isomerase B OS=Escherichia coli (strain K12) GN=ppiB PE=1 SV=2,ECOLI,31.66100928116588,31.60428624766721,32.007458597528135,31.72187813117526,31.641185356731825,31.936515984915708,31.874593805409837,32.34699202232235
P23871,P23871,Ferrochelatase,hemH,>sp|P23871|HEMH_ECOLI Ferrochelatase OS=Escherichia coli (strain K12) GN=hemH PE=1 SV=3,ECOLI,27.415235651814946,27.463072675259717,26.95135263680622,27.4522072427122,27.593277048395798,27.061432772108105,27.609028965779878,27.364232030679894
P23872,P23872,Acetyl esterase,aes,>sp|P23872|AES_ECOLI Acetyl esterase OS=Escherichia coli (strain K12) GN=aes PE=1 SV=3,ECOLI,27.910244415299744,27.30458262087889,27.959099978581527,27.23470747425592,27.335557165535,26.717363780339376,27.2026456064971,26.974065284860295
P23874,P23874,Serine/threonine-protein kinase HipA,hipA,>sp|P23874|HIPA_ECOLI Serine/threonine-protein kinase HipA OS=Escherichia coli (strain K12) GN=hipA PE=1 SV=2,ECOLI,25.57909083364529,25.31625048193756,25.77453491738271,24.682927670204727,24.391513936640067,26.198675105422424,23.158291586474753,25.249861853087786
P23882,P23882,Methionyl-tRNA formyltransferase,fmt,>sp|P23882|FMT_ECOLI Methionyl-tRNA formyltransferase OS=Escherichia coli (strain K12) GN=fmt PE=1 SV=4,ECOLI,29.230938226195846,29.53203860297338,29.542745498562276,29.654903282178935,29.557955585441306,29.351517226009825,29.761924161519744,29.75300753519585
P23886,P23886,ATP-binding/permease protein CydC,cydC,>sp|P23886|CYDC_ECOLI ATP-binding/permease protein CydC OS=Escherichia coli (strain K12) GN=cydC PE=3 SV=2,ECOLI,27.371844899778665,27.349826577571427,27.525920203942164,27.468044823545874,27.31755757380516,27.306282567852676,27.255290021483546,27.2938305772119
P23893,P23893,"Glutamate-1-semialdehyde 2,1-aminomutase",hemL,">sp|P23893|GSA_ECOLI Glutamate-1-semialdehyde 2,1-aminomutase OS=Escherichia coli (strain K12) GN=hemL PE=1 SV=2",ECOLI,32.53841086764533,32.782350537919456,32.91625280426419,32.94299128005194,32.89199775212184,32.98521285770318,32.902166581707824,32.985767140465995
P23894,P23894,Protease HtpX,htpX,>sp|P23894|HTPX_ECOLI Protease HtpX OS=Escherichia coli (strain K12) GN=htpX PE=1 SV=1,ECOLI,28.192917018930387,27.608579986077345,27.79846696155235,27.3680467950482,27.420117303354182,27.728664321466674,27.1404063835992,27.53933028531143
P23908,P23908,Acetylornithine deacetylase,argE,>sp|P23908|ARGE_ECOLI Acetylornithine deacetylase OS=Escherichia coli (strain K12) GN=argE PE=1 SV=2,ECOLI,27.853272429926044,28.441251855150092,28.229394331845135,28.34924659654458,28.583268082326754,28.11500937891921,28.45573346998635,28.31723615717172
P23909,P23909,DNA mismatch repair protein MutS,mutS,>sp|P23909|MUTS_ECOLI DNA mismatch repair protein mutS OS=Escherichia coli (strain K12) GN=mutS PE=1 SV=1,ECOLI,28.630122216451248,28.71734675128075,28.555975047768285,28.79414634078747,28.75299659609292,28.40480023473279,28.734497521692823,28.789599781661664
P23917,P23917,Fructokinase,mak,>sp|P23917|MAK_ECOLI Fructokinase OS=Escherichia coli (strain K12) GN=mak PE=1 SV=2,ECOLI,29.38289787189315,29.642006260401345,29.40913028066953,29.682601788133617,29.562124552027797,29.436588855570783,29.589744262788408,29.641434031752432
P23930,P23930,Apolipoprotein N-acyltransferase,lnt,>sp|P23930|LNT_ECOLI Apolipoprotein N-acyltransferase OS=Escherichia coli (strain K12) GN=lnt PE=1 SV=1,ECOLI,25.529637664564888,25.19128271081665,25.570403775174412,25.54750268337643,25.568037443049462,25.578315647229125,25.383991548729895,25.74362015639945
P24171,P24171,Peptidyl-dipeptidase dcp,dcp,>sp|P24171|DCP_ECOLI Peptidyl-dipeptidase dcp OS=Escherichia coli (strain K12) GN=dcp PE=1 SV=4,ECOLI,30.743669438913038,31.125322001444204,31.0549584609372,31.139671846743397,31.133306443261397,31.025790574540387,31.29798496955975,31.165001063237156
P24173,P24173,Lipopolysaccharide heptosyltransferase 1,rfaC,>sp|P24173|RFAC_ECOLI Lipopolysaccharide heptosyltransferase 1 OS=Escherichia coli (strain K12) GN=rfaC PE=1 SV=1,ECOLI,25.12574334540259,24.86109593905457,25.118840912220335,25.23072377447552,25.18304076874201,24.927020084487573,25.303259819246804,25.371955489039976
P24177,P24177,Probable aminoglycoside efflux pump,acrD,>sp|P24177|ACRD_ECOLI Probable aminoglycoside efflux pump OS=Escherichia coli (strain K12) GN=acrD PE=3 SV=3,ECOLI,23.180988201346345,23.5530170588219,23.23275974489698,22.32133086315791,24.741614489526548,23.715038901662176,20.74660542318354,22.354970801586475
P24178,P24178,Protein YffB,yffB,>sp|P24178|YFFB_ECOLI Protein YffB OS=Escherichia coli (strain K12) GN=yffB PE=1 SV=1,ECOLI,28.69524886372087,29.04373433073701,29.070393059341257,29.41238266641824,29.197219897903963,29.2756548029464,29.360868777837247,29.230032967222577
P24182,P24182,Biotin carboxylase,accC,>sp|P24182|ACCC_ECOLI Biotin carboxylase OS=Escherichia coli (strain K12) GN=accC PE=1 SV=2,ECOLI,32.40735549873463,32.25383603253481,32.22182314148648,32.13979422311474,32.28196023710569,32.30315327738062,32.26457288236228,32.03875285276675
P24186,P24186,Bifunctional protein FolD;Methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase,folD,>sp|P24186|FOLD_ECOLI Bifunctional protein FolD OS=Escherichia coli (strain K12) GN=folD PE=1 SV=4,ECOLI,28.640454252257072,28.849533118441094,28.828946564918027,29.259021475157596,29.077443991604127,28.658333619458247,28.93431189843728,29.06457847253153
P24205,P24205,Lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase,msbB,>sp|P24205|MSBB_ECOLI Lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase OS=Escherichia coli (strain K12) GN=msbB PE=1 SV=1,ECOLI,28.89410421285892,28.39431654957771,28.17361352739171,28.020943778700676,28.507990059379523,28.252587462479013,28.070430969077698,28.125056293497707
P24207,P24207,Phenylalanine-specific permease,pheP,>sp|P24207|PHEP_ECOLI Phenylalanine-specific permease OS=Escherichia coli (strain K12) GN=pheP PE=1 SV=1,ECOLI,24.37073285531872,24.00158458307996,24.648232751892465,24.115062711013913,24.165951253382403,24.109009613073518,23.577589928423386,24.016366046787567
P24215,P24215,Mannonate dehydratase,uxuA,>sp|P24215|UXUA_ECOLI Mannonate dehydratase OS=Escherichia coli (strain K12) GN=uxuA PE=1 SV=2,ECOLI,31.098382606703254,31.37530167331566,31.443154583713223,31.745833413995697,31.485459226014868,31.32766232583831,31.7708402990177,31.64948293162879
P24228,P24228,D-alanyl-D-alanine carboxypeptidase dacB,dacB,>sp|P24228|DACB_ECOLI D-alanyl-D-alanine carboxypeptidase dacB OS=Escherichia coli (strain K12) GN=dacB PE=1 SV=2,ECOLI,26.080654206525672,25.704580456571875,26.01080598665046,25.584080954073507,25.6852094236771,26.16911841958416,25.595599681094598,25.7821525225447
P24230,P24230,ATP-dependent DNA helicase recG,recG,>sp|P24230|RECG_ECOLI ATP-dependent DNA helicase recG OS=Escherichia coli (strain K12) GN=recG PE=1 SV=1,ECOLI,26.770740363251157,26.79669838286619,26.609069970661423,26.814987535566736,26.641015478010303,26.345137574349103,27.08282144638018,26.78411160545854
P24232,P24232,Flavohemoprotein,hmp,>sp|P24232|HMP_ECOLI Flavohemoprotein OS=Escherichia coli (strain K12) GN=hmp PE=1 SV=1,ECOLI,28.954510445421064,28.740551322574433,28.622567959519593,28.534783272335808,28.691365016035668,28.645295373700264,28.415713537903898,28.49453784838292
P24242,P24242,HTH-type transcriptional regulator AscG,ascG,>sp|P24242|ASCG_ECOLI HTH-type transcriptional regulator AscG OS=Escherichia coli (strain K12) GN=ascG PE=1 SV=4,ECOLI,25.27515064626712,24.711463531198582,24.915959939672106,24.66616893030345,24.994353397482286,24.912866378785715,24.792561767068506,24.841029753710643
P24251,P24251,Sigma factor-binding protein crl,crl,>sp|P24251|CRL_ECOLI Sigma factor-binding protein crl OS=Escherichia coli (strain K12) GN=crl PE=1 SV=5,ECOLI,29.30945936234471,29.115738449813136,29.120945134581078,29.154586230292082,29.21465303398478,29.163151566129223,28.675011599685206,29.130056809481346
P24252,P24252,Uncharacterized protein ybgA,ybgA,>sp|P24252|YBGA_ECOLI Uncharacterized protein ybgA OS=Escherichia coli (strain K12) GN=ybgA PE=4 SV=1,ECOLI,26.22204307984982,25.304547333788648,25.3836299026285,25.38864154574872,25.341574374702482,25.48783163568652,25.184546166700777,25.172572825229324
P24255,P24255,RNA polymerase sigma-54 factor,rpoN,>sp|P24255|RP54_ECOLI RNA polymerase sigma-54 factor OS=Escherichia coli (strain K12) GN=rpoN PE=3 SV=2,ECOLI,28.61597325076641,28.601093451082697,28.64230663241093,28.674869932884377,28.747673398919723,28.775987327075725,28.848943569438887,28.86831495387012
P24554,P24554,DNA repair protein RadA,radA,>sp|P24554|RADA_ECOLI DNA repair protein RadA OS=Escherichia coli (strain K12) GN=radA PE=3 SV=1,ECOLI,27.2250953531301,27.008858052546778,27.19855311975909,26.978932869797866,27.047738494689526,27.358050720070274,27.14228685185408,27.29187702912614
P24555,P24555,Protease 2,ptrB,>sp|P24555|PTRB_ECOLI Protease 2 OS=Escherichia coli (strain K12) GN=ptrB PE=1 SV=2,ECOLI,29.397966389115304,28.986514349882626,29.126612781209772,29.04202311133399,28.596083985495838,29.141698734995757,29.104637811364462,29.066840276416677
P25397,P25397,Tellurite resistance protein TehB,tehB,>sp|P25397|TEHB_ECOLI Tellurite resistance protein TehB OS=Escherichia coli (strain K12) GN=tehB PE=1 SV=1,ECOLI,29.90520922483134,29.881376703684232,30.0550254026833,29.861379276978653,29.817193913187666,29.947856225116944,29.42396915969846,29.684056835351548
P25437,P25437,S-(hydroxymethyl)glutathione dehydrogenase,frmA,>sp|P25437|FRMA_ECOLI S-(hydroxymethyl)glutathione dehydrogenase OS=Escherichia coli (strain K12) GN=frmA PE=1 SV=3,ECOLI,31.965890129239398,32.227847054093445,32.16303753050418,32.20264974103068,32.239449355344746,32.18265240016321,32.23345918904327,32.06857771581569
P25516,P25516,Aconitate hydratase 1,acnA,>sp|P25516|ACON1_ECOLI Aconitate hydratase 1 OS=Escherichia coli (strain K12) GN=acnA PE=1 SV=3,ECOLI,33.19804361211428,33.66875930869963,33.76972986580928,33.96527682495157,33.84068320001685,33.7845733197536,33.86254236105023,33.86893468201358
P25519,P25519,GTPase HflX,hflX,>sp|P25519|HFLX_ECOLI GTPase HflX OS=Escherichia coli (strain K12) GN=hflX PE=1 SV=3,ECOLI,29.554041200777498,29.22471532755594,29.201604188808645,29.276980659415315,29.410880877210793,29.359111517336032,29.360767834306095,29.16877802694632
P25522,P25522,tRNA modification GTPase MnmE,mnmE,>sp|P25522|MNME_ECOLI tRNA modification GTPase MnmE OS=Escherichia coli (strain K12) GN=mnmE PE=1 SV=3,ECOLI,29.55127848535634,29.3030821578826,29.440379568707677,29.30470827032591,29.183171445104314,29.475019824985743,29.422944621261202,29.445600233441716
P25524,P25524,Cytosine deaminase,codA,>sp|P25524|CODA_ECOLI Cytosine deaminase OS=Escherichia coli (strain K12) GN=codA PE=1 SV=3,ECOLI,29.545847432736814,29.22452883948305,29.097139320290736,28.868810753166834,29.07543393183399,29.28365798173349,29.135812447257123,29.196011174396496
P25526,P25526,Succinate-semialdehyde dehydrogenase [NADP(+)] GabD,gabD,>sp|P25526|GABD_ECOLI Succinate-semialdehyde dehydrogenase [NADP(+)] GabD OS=Escherichia coli (strain K12) GN=gabD PE=1 SV=1,ECOLI,33.37750592351175,34.04977298230683,33.971079951844885,34.21161341957426,34.292530274059644,33.9995660682447,34.29291509378346,34.295675523827256
P25534,P25534,2-octaprenyl-6-methoxyphenol hydroxylase,ubiH,>sp|P25534|UBIH_ECOLI 2-octaprenyl-6-methoxyphenol hydroxylase OS=Escherichia coli (strain K12) GN=ubiH PE=1 SV=2,ECOLI,24.677518542131956,24.47596148400404,24.65988570022231,24.615987503933603,24.658925640566522,24.847851787621856,25.549409860056535,24.83814575814972
P25535,P25535,Protein visC,visC,>sp|P25535|VISC_ECOLI Protein visC OS=Escherichia coli (strain K12) GN=visC PE=3 SV=2,ECOLI,27.913553481185616,27.468043545532055,29.123679617829644,29.393888283500694,28.918839084738273,27.065788642472313,26.319289650474154,26.421166845607537
P25536,P25536,Maf-like protein yhdE,yhdE,>sp|P25536|YHDE_ECOLI Maf-like protein yhdE OS=Escherichia coli (strain K12) GN=yhdE PE=1 SV=1,ECOLI,25.245322725104835,25.052396786719534,25.457476957785907,24.879115740539824,24.573146455190745,25.336440698957176,24.333926184173073,25.444400194582826
P25539,P25539,Riboflavin biosynthesis protein RibD;Diaminohydroxyphosphoribosylaminopyrimidine deaminase;5-amino-6-(5-phosphoribosylamino)uracil reductase,ribD,>sp|P25539|RIBD_ECOLI Riboflavin biosynthesis protein RibD OS=Escherichia coli (strain K12) GN=ribD PE=1 SV=1,ECOLI,30.11823666426507,29.84157517862419,30.15684416069805,29.832688415815696,29.717330634523123,29.973244889937078,29.802564022619023,29.78129912720562
P25552,P25552,"Guanosine-5-triphosphate,3-diphosphate pyrophosphatase",gppA,">sp|P25552|GPPA_ECOLI Guanosine-5-triphosphate,3-diphosphate pyrophosphatase OS=Escherichia coli (strain K12) GN=gppA PE=1 SV=3",ECOLI,28.26713592500714,27.897345869965683,27.465476911577902,27.783878005333648,27.713829748552307,27.31959998491414,27.69038774360935,27.33714143469816
P25553,P25553,Lactaldehyde dehydrogenase,aldA,>sp|P25553|ALDA_ECOLI Lactaldehyde dehydrogenase OS=Escherichia coli (strain K12) GN=aldA PE=1 SV=2,ECOLI,35.18511904602479,35.495624780594454,35.47527481134919,35.50514641242011,35.61428260941937,35.53102491454918,35.51025388961832,35.634013771827206
P25665,P25665,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase,metE,>sp|P25665|METE_ECOLI 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase OS=Escherichia coli (strain K12) GN=metE PE=1 SV=6,ECOLI,26.932012800614878,27.072823597435907,26.83653700159605,27.02046533459039,26.94050780277926,26.724907301007782,27.028648554299906,27.101343123816612
P25714,P25714,Membrane protein insertase YidC,yidC,>sp|P25714|YIDC_ECOLI Membrane protein insertase YidC OS=Escherichia coli (strain K12) GN=yidC PE=1 SV=2,ECOLI,31.005060113158407,31.155592897441444,30.978810573355915,31.151615662712324,31.226147857452986,30.92193950283601,31.205402654078775,31.031899181725684
P25738,P25738,Acidic protein msyB,msyB,>sp|P25738|MSYB_ECOLI Acidic protein msyB OS=Escherichia coli (strain K12) GN=msyB PE=4 SV=1,ECOLI,30.070349798459397,31.39516599200043,30.9561924299977,31.94675575560349,31.610800864963295,31.10102440053729,31.648868767339785,31.52421585629429
P25740,P25740,Lipopolysaccharide core biosynthesis protein rfaG,rfaG,>sp|P25740|RFAG_ECOLI Lipopolysaccharide core biosynthesis protein rfaG OS=Escherichia coli (strain K12) GN=rfaG PE=1 SV=1,ECOLI,26.86769831809177,26.214305130154997,26.36380994498183,26.417499508126063,26.207805972856484,26.24775174424984,26.45058260539581,26.453243254943516
P25741,P25741,Lipopolysaccharide core heptose(I) kinase rfaP,rfaP,>sp|P25741|RFAP_ECOLI Lipopolysaccharide core heptose(I) kinase rfaP OS=Escherichia coli (strain K12) GN=rfaP PE=3 SV=1,ECOLI,25.390193816499135,25.23018268776699,24.783612579050192,25.397053402369565,25.62823779225974,25.037118498087906,25.987880502575905,25.484279852674256
P25742,P25742,Lipopolysaccharide core heptosyltransferase rfaQ,rfaQ,>sp|P25742|RFAQ_ECOLI Lipopolysaccharide core heptosyltransferase rfaQ OS=Escherichia coli (strain K12) GN=rfaQ PE=1 SV=2,ECOLI,25.9973080449197,25.343640737550274,25.4027099967535,26.13831767132551,25.659435640214177,25.987762556830056,26.03352012853574,25.80720135691906
P25745,P25745,tRNA-specific 2-thiouridylase MnmA,mnmA,>sp|P25745|MNMA_ECOLI tRNA-specific 2-thiouridylase mnmA OS=Escherichia coli (strain K12) GN=mnmA PE=1 SV=4,ECOLI,29.395724279953974,28.90411526288647,29.244359839426167,29.31415176282806,28.94840968184004,29.05222634858454,29.452042621661896,29.376787782251405
P25746,P25746,High frequency lysogenization protein HflD,hflD,>sp|P25746|HFLD_ECOLI High frequency lysogenization protein HflD OS=Escherichia coli (strain K12) GN=hflD PE=1 SV=1,ECOLI,26.570095224086543,26.896877842373293,26.712738393133428,26.795855824193865,27.01497212774435,26.498197897736397,26.865316539173087,26.902393509476497
P25748,P25748,HTH-type transcriptional regulator GalS,galS,>sp|P25748|GALS_ECOLI HTH-type transcriptional regulator galS OS=Escherichia coli (strain K12) GN=galS PE=1 SV=2,ECOLI,25.361103635243445,25.331639189261708,26.21242928415198,25.522911879323217,25.5497080334584,25.627711330403486,25.343405871934117,25.459703977078412
P25798,P25798,Flagellar M-ring protein,fliF,>sp|P25798|FLIF_ECOLI Flagellar M-ring protein OS=Escherichia coli (strain K12) GN=fliF PE=3 SV=3,ECOLI,26.729123729358896,26.22798892676355,26.21144940774063,25.98079222456758,25.786785841109463,26.581492190671327,25.616312750937276,26.016818644091884
P25888,P25888,ATP-dependent RNA helicase rhlE,rhlE,>sp|P25888|RHLE_ECOLI ATP-dependent RNA helicase rhlE OS=Escherichia coli (strain K12) GN=rhlE PE=1 SV=3,ECOLI,24.618052006955182,24.756168932328684,24.799144934788863,24.861509880057902,24.728780489672793,24.23895370934867,25.188409977452473,25.17408610958109
P25894,P25894,Uncharacterized metalloprotease yggG,yggG,>sp|P25894|YGGG_ECOLI Uncharacterized metalloprotease yggG OS=Escherichia coli (strain K12) GN=yggG PE=1 SV=2,ECOLI,31.197604902960556,31.229300007104534,30.980080303084655,31.12243587728402,31.166791673869774,30.861503648974036,31.15936865596823,31.019505586580358
P25906,P25906,Putative oxidoreductase YdbC,ydbC,>sp|P25906|YDBC_ECOLI Putative oxidoreductase YdbC OS=Escherichia coli (strain K12) GN=ydbC PE=1 SV=1,ECOLI,29.804460150502713,30.512943594005833,30.14896295422868,30.352565981644062,30.57443511936078,30.061672155141032,30.50031088181626,30.561356591641427
P26281,P26281,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase,folK,>sp|P26281|HPPK_ECOLI 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase OS=Escherichia coli (strain K12) GN=folK PE=1 SV=3,ECOLI,24.661102626256067,23.49964281232849,24.213389301648974,23.089145144079268,23.428582587329558,23.486627673575278,23.42837603556346,23.882076999415197
P26612,P26612,Cytoplasmic alpha-amylase,amyA,>sp|P26612|AMY2_ECOLI Cytoplasmic alpha-amylase OS=Escherichia coli (strain K12) GN=amyA PE=3 SV=3,ECOLI,29.9759533350513,30.22429569548757,30.22756613674423,30.36507695163987,30.41040254986889,30.21732755898755,30.4452038411332,30.46146201288107
P26616,P26616,NAD-dependent malic enzyme,maeA,>sp|P26616|MAO1_ECOLI NAD-dependent malic enzyme OS=Escherichia coli (strain K12) GN=maeA PE=1 SV=4,ECOLI,31.7411830701938,31.73678055024154,31.942724345634183,32.05327371454846,31.96521828756613,32.027902118377945,31.89058895563489,31.96171021423193
P26646,P26646,Putative quinone oxidoreductase YhdH,yhdH,>sp|P26646|YHDH_ECOLI Putative quinone oxidoreductase YhdH OS=Escherichia coli (strain K12) GN=yhdH PE=1 SV=1,ECOLI,31.34676192336014,31.15620410531404,31.086804111355967,31.161172372840774,31.146829836142693,31.0092687610126,31.110377003502002,31.258320719657057
