Protein IDs,Majority protein IDs,Protein names,Gene names,Fasta headers,Species,LFQ intensity UPS1_01,LFQ intensity UPS1_02,LFQ intensity UPS1_03,LFQ intensity UPS1_04,LFQ intensity UPS2_01,LFQ intensity UPS2_02,LFQ intensity UPS2_03,LFQ intensity UPS2_04
P10408,P10408,Protein translocase subunit SecA,secA,>sp|P10408|SECA_ECOLI Protein translocase subunit SecA OS=Escherichia coli (strain K12) GN=secA PE=1 SV=2,ECOLI,5.005121885072332,5.006903051269638,5.009981167706972,5.01637811331604,5.013563614468068,5.011595357920814,5.017057405106476,5.01586285181959
P10441,P10441,Lipid-A-disaccharide synthase,lpxB,>sp|P10441|LPXB_ECOLI Lipid-A-disaccharide synthase OS=Escherichia coli (strain K12) GN=lpxB PE=1 SV=2,ECOLI,4.715185838574829,4.736100763661329,4.729462084068,4.754814331360248,4.749549112352922,4.734916912698285,4.749689745403205,4.733047904740008
P10443,P10443,DNA polymerase III subunit alpha,dnaE,>sp|P10443|DPO3A_ECOLI DNA polymerase III subunit alpha OS=Escherichia coli (strain K12) GN=dnaE PE=1 SV=1,ECOLI,4.605993731403655,4.608142882444748,4.629370172309275,4.61399983212131,4.613192975298163,4.636436101679878,4.590445189803013,4.631835096218703
P10599ups,P10599ups,NA,NA,">P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)",UPS,5.011031318799234,5.002748616448423,5.043270213527184,5.006079026413409,4.604753662126726,4.496074046091555,4.61113789166495,4.645392111836129
P10903,P10903,Nitrite extrusion protein 1,narK,>sp|P10903|NARK_ECOLI Nitrite extrusion protein 1 OS=Escherichia coli (strain K12) GN=narK PE=1 SV=2,ECOLI,4.632471982219005,4.640211776190861,4.649969616783147,4.691146050727816,4.673652436666428,4.682319658678679,4.6636747646927565,4.696150214256319
P10907,P10907,sn-glycerol-3-phosphate import ATP-binding protein UgpC,ugpC,>sp|P10907|UGPC_ECOLI sn-glycerol-3-phosphate import ATP-binding protein UgpC OS=Escherichia coli (strain K12) GN=ugpC PE=1 SV=3,ECOLI,4.622936052713065,4.669136386129269,4.661850570900574,4.679532281899094,4.672642177786779,4.648258512581318,4.6682424836743825,4.672286868679477
P10908,P10908,Glycerophosphoryl diester phosphodiesterase,ugpQ,>sp|P10908|UGPQ_ECOLI Glycerophosphoryl diester phosphodiesterase OS=Escherichia coli (strain K12) GN=ugpQ PE=1 SV=1,ECOLI,4.672777314210335,4.640014604500018,4.630834082585408,4.6147405117095825,4.631899905255162,4.641674587948474,4.614840448347519,4.628963027449029
P11289,P11289,Uncharacterized protein yfiL,yfiL,>sp|P11289|YFIL_ECOLI Uncharacterized protein yfiL OS=Escherichia coli (strain K12) GN=yfiL PE=4 SV=3,ECOLI,4.69283712289509,4.658766432628633,4.672059639883545,4.641755162241125,4.631135353902172,4.696675231032645,4.680406507911128,4.627533732705595
P11349,P11349,Respiratory nitrate reductase 1 beta chain,narH,>sp|P11349|NARH_ECOLI Respiratory nitrate reductase 1 beta chain OS=Escherichia coli (strain K12) GN=narH PE=1 SV=3,ECOLI,4.628327385301967,4.6819780460657965,4.679123438324412,4.6967693433993425,4.695589984709284,4.672860084029865,4.693590383066851,4.695117011561331
P11446,P11446,N-acetyl-gamma-glutamyl-phosphate reductase,argC,>sp|P11446|ARGC_ECOLI N-acetyl-gamma-glutamyl-phosphate reductase OS=Escherichia coli (strain K12) GN=argC PE=3 SV=1,ECOLI,4.6597714232514535,4.63399020823369,4.6295445357332285,4.5904809788168945,4.608678642030972,4.635697399321199,4.59296204968077,4.620016899749282
P11447,P11447,Argininosuccinate lyase,argH,>sp|P11447|ARLY_ECOLI Argininosuccinate lyase OS=Escherichia coli (strain K12) GN=argH PE=1 SV=3,ECOLI,4.817710843910952,4.791687442307147,4.79757467257466,4.809296268331098,4.794535898755177,4.801303470263417,4.806049172505053,4.799377664791632
P11557,P11557,Protein damX,damX,>sp|P11557|DAMX_ECOLI Protein damX OS=Escherichia coli (strain K12) GN=damX PE=1 SV=2,ECOLI,4.93572152758829,4.90496558793353,4.914852305569976,4.888411400449133,4.895090121527911,4.926858843747102,4.9119743443240225,4.8932430666825955
P11875,P11875,Arginine--tRNA ligase,argS,>sp|P11875|SYR_ECOLI Arginine--tRNA ligase OS=Escherichia coli (strain K12) GN=argS PE=1 SV=1,ECOLI,4.958646837518737,4.962795094708964,4.967483679525012,4.959471439922451,4.962437591137428,4.9670622075731385,4.960306069005539,4.959828128190423
P11880,P11880,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,murF,>sp|P11880|MURF_ECOLI UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase OS=Escherichia coli (strain K12) GN=murF PE=1 SV=2,ECOLI,4.795973211335194,4.819168577462038,4.810130355653235,4.8130198948744845,4.828557662312298,4.807159758455434,4.843181488660771,4.824462751480765
P12008,P12008,Chorismate synthase,aroC,>sp|P12008|AROC_ECOLI Chorismate synthase OS=Escherichia coli (strain K12) GN=aroC PE=1 SV=4,ECOLI,4.816701846950189,4.836973536653712,4.827056912972008,4.839940061027275,4.848476105059131,4.827630765541084,4.8489970620897225,4.834154805456541
P12081ups,P12081ups,NA,NA,">P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)",UPS,5.096110035210309,5.094456003423407,5.100171112469917,5.093291914578863,4.893986453500416,4.898140827377053,4.91299601053919,4.900901497643035
P12281,P12281,Molybdopterin molybdenumtransferase,moeA,>sp|P12281|MOEA_ECOLI Molybdopterin molybdenumtransferase OS=Escherichia coli (strain K12) GN=moeA PE=1 SV=1,ECOLI,4.91215442703331,4.928192655385263,4.933145830572131,4.9384710732006525,4.934597619887941,4.9277192309170745,4.942850087106516,4.943336339640357
P12282,P12282,Molybdopterin-synthase adenylyltransferase,moeB,>sp|P12282|MOEB_ECOLI Molybdopterin-synthase adenylyltransferase OS=Escherichia coli (strain K12) GN=moeB PE=1 SV=1,ECOLI,4.694377211831295,4.679471132291798,4.697210270121595,4.685954651882959,4.6793006223674025,4.698249566004963,4.6764154791290675,4.668232963386724
P12295,P12295,Uracil-DNA glycosylase,ung,>sp|P12295|UNG_ECOLI Uracil-DNA glycosylase OS=Escherichia coli (strain K12) GN=ung PE=1 SV=2,ECOLI,4.840396349825229,4.8364379303483105,4.825189816383188,4.839594935277612,4.829597566648137,4.817412055838506,4.834852158488282,4.832727072422577
P12758,P12758,Uridine phosphorylase,udp,>sp|P12758|UDP_ECOLI Uridine phosphorylase OS=Escherichia coli (strain K12) GN=udp PE=1 SV=3,ECOLI,5.023291089528778,5.027021758508,5.026967097780622,5.038770513726836,5.0335933689138965,5.029549254912782,5.0354675383777785,5.034604960820363
P12994,P12994,UPF0098 protein ybhB,ybhB,>sp|P12994|YBHB_ECOLI UPF0098 protein ybhB OS=Escherichia coli (strain K12) GN=ybhB PE=1 SV=2,ECOLI,4.846660487894226,4.876766132643168,4.880117336524141,4.872183250286229,4.884115905682819,4.879047435867874,4.8856681416380106,4.891568371621803
P13009,P13009,Methionine synthase,metH,>sp|P13009|METH_ECOLI Methionine synthase OS=Escherichia coli (strain K12) GN=metH PE=1 SV=5,ECOLI,4.86617891079666,4.859519906908515,4.858305317114502,4.866280826438915,4.861222199886409,4.8622039490488245,4.851707011452465,4.853393351269993
P13016,P13016,"1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD",ampD,">sp|P13016|AMPD_ECOLI 1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD OS=Escherichia coli (strain K12) GN=ampD PE=2 SV=1",ECOLI,4.849653306678779,4.807827679210201,4.80641671957912,4.7528211977268215,4.789417675343414,4.850101921461506,4.867453876730355,4.779141939602866
P13024,P13024,Protein FdhE,fdhE,>sp|P13024|FDHE_ECOLI Protein FdhE OS=Escherichia coli (strain K12) GN=fdhE PE=3 SV=2,ECOLI,4.886108637902561,4.887236999347793,4.877450470552176,4.889722246628001,4.882099431029896,4.873412936380138,4.887473051715397,4.886729776762574
P13029,P13029,Catalase-peroxidase,katG,>sp|P13029|KATG_ECOLI Catalase-peroxidase OS=Escherichia coli (strain K12) GN=katG PE=1 SV=2,ECOLI,5.059440115219181,5.059220979292086,5.0614422396920355,5.0619162187324855,5.062222249951267,5.062223277501131,5.061586310120081,5.0558183933905
P13033,P13033,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,glpB,>sp|P13033|GLPB_ECOLI Anaerobic glycerol-3-phosphate dehydrogenase subunit B OS=Escherichia coli (strain K12) GN=glpB PE=1 SV=1,ECOLI,4.989532318768208,4.992693347517018,5.000800466990593,4.998387698304815,5.001040835974168,5.001318138122138,5.006449362842289,5.000986831349651
P13035,P13035,Aerobic glycerol-3-phosphate dehydrogenase,glpD,>sp|P13035|GLPD_ECOLI Aerobic glycerol-3-phosphate dehydrogenase OS=Escherichia coli (strain K12) GN=glpD PE=1 SV=3,ECOLI,5.035205349123486,5.032315980988708,5.032460960326189,5.042588117573501,5.035086263396079,5.033595781899819,5.035019260848973,5.035766148141516
P13036,P13036,Fe(3+) dicitrate transport protein FecA,fecA,>sp|P13036|FECA_ECOLI Fe(3+) dicitrate transport protein FecA OS=Escherichia coli (strain K12) GN=fecA PE=1 SV=2,ECOLI,4.822939753412563,4.806908379853352,4.794336847821654,4.798425585729001,4.802287996095531,4.798277075268468,4.810270380365912,4.805185412023279
P13445,P13445,RNA polymerase sigma factor rpoS,rpoS,>sp|P13445|RPOS_ECOLI RNA polymerase sigma factor rpoS OS=Escherichia coli (strain K12) GN=rpoS PE=3 SV=3,ECOLI,4.837837108066563,4.864653636891446,4.872577459386095,4.869233668801154,4.86600624670021,4.8671548321856015,4.871208281421219,4.858756783623563
P13458,P13458,Nuclease sbcCD subunit C,sbcC,>sp|P13458|SBCC_ECOLI Nuclease sbcCD subunit C OS=Escherichia coli (strain K12) GN=sbcC PE=1 SV=1,ECOLI,4.710546021467649,4.723171232832236,4.673940112894869,4.6993185634126915,4.707605384241147,4.723546539436237,4.690970075786234,4.660613877933415
P13482,P13482,Periplasmic trehalase,treA,>sp|P13482|TREA_ECOLI Periplasmic trehalase OS=Escherichia coli (strain K12) GN=treA PE=1 SV=1,ECOLI,4.973983301464959,4.977156421448546,4.97799028736142,4.986531761779992,4.980252897115469,4.978928762510257,4.980469302820377,4.987855349075049
P13518,P13518,RNase E specificity factor CsrD,csrD,>sp|P13518|CSRD_ECOLI RNase E specificity factor CsrD OS=Escherichia coli (strain K12) GN=csrD PE=1 SV=2,ECOLI,4.640970266471709,4.658688676551567,4.649350111521776,4.651447605870489,4.654213125377252,4.653168986984469,4.662768382979627,4.637821451340351
P13656,P13656,Probable bifunctional chitinase/lysozyme;Chitinase;Lysozyme,chiA,>sp|P13656|CHIA_ECOLI Probable bifunctional chitinase/lysozyme OS=Escherichia coli (strain K12) GN=chiA PE=1 SV=2,ECOLI,4.857902758036273,4.832111984971901,4.857220950201452,4.855536283950434,4.829523521745284,4.858562646269852,4.842370366730973,4.848291786897504
P13669,P13669,Mannosyl-D-glycerate transport/metabolism system repressor mngR,mngR,>sp|P13669|MNGR_ECOLI Mannosyl-D-glycerate transport/metabolism system repressor mngR OS=Escherichia coli (strain K12) GN=mngR PE=1 SV=1,ECOLI,4.705507724102758,4.671068121434672,4.6849135649680616,4.679088863712496,4.653519340167823,4.718524398975952,4.69884762356049,4.676162116172392
P13857,P13857,Ribosomal-protein-serine acetyltransferase,rimL,>sp|P13857|RIML_ECOLI Ribosomal-protein-serine acetyltransferase OS=Escherichia coli (strain K12) GN=rimL PE=1 SV=1,ECOLI,4.816925669152684,4.758345904354158,4.776968698447125,4.754033885663162,4.736882510327833,4.735608780335808,4.720113797148792,4.735850315790266
P14081,P14081,Selenocysteine-specific elongation factor,selB,>sp|P14081|SELB_ECOLI Selenocysteine-specific elongation factor OS=Escherichia coli (strain K12) GN=selB PE=1 SV=3,ECOLI,4.807884859730668,4.780458835181534,4.7950155958167695,4.794916741811586,4.788833773121276,4.79535335693897,4.814758836085927,4.766386864748206
P14175,P14175,Glycine betaine/L-proline transport ATP-binding protein ProV,proV,>sp|P14175|PROV_ECOLI Glycine betaine/L-proline transport ATP-binding protein ProV OS=Escherichia coli (strain K12) GN=proV PE=1 SV=1,ECOLI,4.85244389052655,4.840471989431798,4.861886728669305,4.851070710755278,4.841007209970915,4.861484862125707,4.820562540936456,4.851991543457017
P14176,P14176,Glycine betaine/L-proline transport system permease protein proW,proW,>sp|P14176|PROW_ECOLI Glycine betaine/L-proline transport system permease protein proW OS=Escherichia coli (strain K12) GN=proW PE=1 SV=1,ECOLI,4.679718356725962,4.675751248392169,4.679475615548856,4.74189881879686,4.681143811260602,4.673421122117943,4.6549231281094094,4.726010133859596
P14376,P14376,Sensor kinase protein RcsC,rcsC,>sp|P14376|RCSC_ECOLI Sensor kinase protein RcsC OS=Escherichia coli (strain K12) GN=rcsC PE=1 SV=3,ECOLI,4.714880882967477,4.7258327546290575,4.718231590011559,4.677616374584314,4.706301284431128,4.708153047396378,4.719026692743126,4.723395810611676
P14407,P14407,"Fumarate hydratase class I, anaerobic",fumB,">sp|P14407|FUMB_ECOLI Fumarate hydratase class I, anaerobic OS=Escherichia coli (strain K12) GN=fumB PE=1 SV=2",ECOLI,4.701892323634826,4.675127774906154,4.683466733642719,4.696320106206931,4.683600164892076,4.661946662438919,4.712468245574533,4.705726545963954
P14900,P14900,UDP-N-acetylmuramoylalanine--D-glutamate ligase,murD,>sp|P14900|MURD_ECOLI UDP-N-acetylmuramoylalanine--D-glutamate ligase OS=Escherichia coli (strain K12) GN=murD PE=1 SV=3,ECOLI,4.883751782616885,4.866929943963558,4.854792998351068,4.843441551134672,4.85944763211537,4.859257299084395,4.832421634752167,4.851247352108
P15034,P15034,Xaa-Pro aminopeptidase,pepP,>sp|P15034|AMPP_ECOLI Xaa-Pro aminopeptidase OS=Escherichia coli (strain K12) GN=pepP PE=1 SV=2,ECOLI,4.961551490347992,4.949736735505642,4.946690261424979,4.925869922975628,4.94124611553995,4.952395566034048,4.940508146414921,4.927580091595806
P15038,P15038,Helicase IV,helD,>sp|P15038|HELD_ECOLI Helicase IV OS=Escherichia coli (strain K12) GN=helD PE=1 SV=2,ECOLI,4.88869149123136,4.877893056009733,4.883084604554475,4.859933595233631,4.873130593326118,4.886213714936383,4.876434115744236,4.87288021446281
P15042,P15042,DNA ligase,ligA,>sp|P15042|DNLJ_ECOLI DNA ligase OS=Escherichia coli (strain K12) GN=ligA PE=1 SV=2,ECOLI,4.921804616762207,4.909310266941372,4.911490996694459,4.900380003590721,4.897037485252726,4.9094221916741345,4.905596807419289,4.9095843972714945
P15067,P15067,Glycogen debranching enzyme,glgX,>sp|P15067|GLGX_ECOLI Glycogen debranching enzyme OS=Escherichia coli (strain K12) GN=glgX PE=1 SV=3,ECOLI,4.7636018825128605,4.772642016518518,4.79483614875583,4.7855959997114,4.7859020896341065,4.789932098467692,4.796686844231954,4.795423616905481
P15070,P15070,Flagellar motor switch protein FliN,fliN,>sp|P15070|FLIN_ECOLI Flagellar motor switch protein FliN OS=Escherichia coli (strain K12) GN=fliN PE=1 SV=1,ECOLI,4.640415844835614,4.621483476825458,4.683296639044888,4.601490909395886,4.60646470897972,4.64366996574169,4.6176555052275825,4.616836220239491
P15078,P15078,Carbon starvation protein A,cstA,>sp|P15078|CSTA_ECOLI Carbon starvation protein A OS=Escherichia coli (strain K12) GN=cstA PE=1 SV=3,ECOLI,4.920219253153481,4.909104974070998,4.918266830266865,4.912473041732852,4.910689318932885,4.921964889731329,4.9121995503392375,4.920409635367243
P15082,P15082,Glucitol operon repressor,srlR,>sp|P15082|SRLR_ECOLI Glucitol operon repressor OS=Escherichia coli (strain K12) GN=srlR PE=2 SV=1,ECOLI,4.64488164632409,4.618726750007537,4.395140763211798,4.641760185191191,4.6208324651101655,4.611762133743576,4.618663509531193,4.629884839988006
P15254,P15254,Phosphoribosylformylglycinamidine synthase,purL,>sp|P15254|PUR4_ECOLI Phosphoribosylformylglycinamidine synthase OS=Escherichia coli (strain K12) GN=purL PE=1 SV=3,ECOLI,4.851571985563417,4.830405552091698,4.845045040460171,4.835958624646137,4.840344789979225,4.84110442927285,4.846068406162759,4.840602754005475
P15288,P15288,Cytosol non-specific dipeptidase,pepD,>sp|P15288|PEPD_ECOLI Cytosol non-specific dipeptidase OS=Escherichia coli (strain K12) GN=pepD PE=1 SV=3,ECOLI,5.056361817354986,5.057047905817726,5.046455414635236,5.0521286988072145,5.053629942066858,5.052690812568371,5.058281201500261,5.060552644476054
P15373,P15373,Antitoxin PrlF,prlF,>sp|P15373|SOHA_ECOLI Antitoxin PrlF OS=Escherichia coli (strain K12) GN=sohA PE=1 SV=1,ECOLI,4.793003958157746,4.781462334063468,4.78653532580228,4.758132103035841,4.767825672637834,4.777185478509437,4.748184206491355,4.76828794153438
P15559ups,P15559ups,NA,NA,>P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human),UPS,5.063365769827327,5.052355935457164,5.0563644207642096,5.050396843730876,4.9941201584934,5.011841637816006,4.999082007396222,4.998099768878739
P15639,P15639,Bifunctional purine biosynthesis protein PurH;Phosphoribosylaminoimidazolecarboxamide formyltransferase;IMP cyclohydrolase,purH,>sp|P15639|PUR9_ECOLI Bifunctional purine biosynthesis protein PurH OS=Escherichia coli (strain K12) GN=purH PE=1 SV=1,ECOLI,4.832350799417062,4.842150331412127,4.849473114418978,4.85661335266063,4.854696347831909,4.845658206933568,4.851890898777499,4.84549677754701
P15640,P15640,Phosphoribosylamine--glycine ligase,purD,>sp|P15640|PUR2_ECOLI Phosphoribosylamine--glycine ligase OS=Escherichia coli (strain K12) GN=purD PE=1 SV=2,ECOLI,4.784001524175088,4.777801535635757,4.782611237526657,4.770067335481105,4.7773942310142505,4.785266958874188,4.7744928100521165,4.779565006578141
P15723,P15723,Deoxyguanosinetriphosphate triphosphohydrolase,dgt,>sp|P15723|DGTP_ECOLI Deoxyguanosinetriphosphate triphosphohydrolase OS=Escherichia coli (strain K12) GN=dgt PE=1 SV=4,ECOLI,4.787728167267627,4.761509953002697,4.77498217035763,4.743884862090979,4.745742181846502,4.78427765118161,4.760985900669597,4.776554077921741
P15770,P15770,Shikimate dehydrogenase,aroE,>sp|P15770|AROE_ECOLI Shikimate dehydrogenase OS=Escherichia coli (strain K12) GN=aroE PE=1 SV=1,ECOLI,4.7814868661523295,4.7696886043225115,4.788619727063264,4.789436864683312,4.785390680379694,4.770726141555098,4.781216963920872,4.788909454700639
P15877,P15877,Quinoprotein glucose dehydrogenase,gcd,>sp|P15877|DHG_ECOLI Quinoprotein glucose dehydrogenase OS=Escherichia coli (strain K12) GN=gcd PE=1 SV=3,ECOLI,4.838990265687237,4.830078763524873,4.8449909950676915,4.835669584256542,4.83096102517744,4.831168187317895,4.841378684569106,4.841896285763888
P15977,P15977,4-alpha-glucanotransferase,malQ,>sp|P15977|MALQ_ECOLI 4-alpha-glucanotransferase OS=Escherichia coli (strain K12) GN=malQ PE=3 SV=2,ECOLI,4.837560573609528,4.840607697705651,4.841245034930227,4.838713184662088,4.8479357710799,4.847749671823424,4.850914934366969,4.8370342720380695
P16083ups,P16083ups,NA,NA,>P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human),UPS,5.05193474430378,5.069473461042797,5.060679803035103,5.0750015626248075,4.8888813646718825,4.871106521053778,4.880661926711185,4.880596794409282
P16095;P42630,P16095,L-serine dehydratase 1,sdaA,>sp|P16095|SDHL_ECOLI L-serine dehydratase 1 OS=Escherichia coli (strain K12) GN=sdaA PE=1 SV=3,ECOLI,4.9271913226536475,4.917148810239683,4.927750540274233,4.936181824283053,4.934162695665714,4.938814473417775,4.927930117904756,4.9294108643958365
P16384,P16384,tRNA dimethylallyltransferase,miaA,>sp|P16384|MIAA_ECOLI tRNA dimethylallyltransferase OS=Escherichia coli (strain K12) GN=miaA PE=1 SV=2,ECOLI,4.8214961341433265,4.816719223533225,4.802522083378448,4.8033118317091565,4.80316431705538,4.814494218643406,4.817565633474179,4.810423571124575
P16456,P16456,"Selenide, water dikinase",selD,">sp|P16456|SELD_ECOLI Selenide, water dikinase OS=Escherichia coli (strain K12) GN=selD PE=1 SV=1",ECOLI,4.974938891711762,4.9757764187918,4.978060009083111,4.978318135587008,4.979887090409403,4.97996243326823,4.986467648654713,4.977043264023328
P16525,P16525,DNA replication terminus site-binding protein,tus,>sp|P16525|TUS_ECOLI DNA replication terminus site-binding protein OS=Escherichia coli (strain K12) GN=tus PE=1 SV=1,ECOLI,4.782879603799353,4.738607889334544,4.782864920654696,4.762585287840785,4.7482553851871385,4.785158599578655,4.756455235021015,4.766835389155271
P16528,P16528,Acetate operon repressor,iclR,>sp|P16528|ICLR_ECOLI Acetate operon repressor OS=Escherichia coli (strain K12) GN=iclR PE=1 SV=1,ECOLI,4.787031485859865,4.7918421798427024,4.7900231879297275,4.79094824336128,4.784618503666136,4.777930973204125,4.763747378472939,4.788140667685539
P16659,P16659,Proline--tRNA ligase,proS,>sp|P16659|SYP_ECOLI Proline--tRNA ligase OS=Escherichia coli (strain K12) GN=proS PE=1 SV=4,ECOLI,5.006825633169889,5.017220096248821,5.0196123098521435,5.025101650933805,5.0235106288850355,5.018289521164244,5.028537988396115,5.026319086105723
P16681,P16681,Protein phnB,phnB,>sp|P16681|PHNB_ECOLI Protein phnB OS=Escherichia coli (strain K12) GN=phnB PE=4 SV=1,ECOLI,4.863574161122972,4.834658268488575,4.853006006465189,4.870808036832983,4.843991904360626,4.847248502001627,4.855005969832358,4.857640227434451
P16700,P16700,Thiosulfate-binding protein,cysP,>sp|P16700|CYSP_ECOLI Thiosulfate-binding protein OS=Escherichia coli (strain K12) GN=cysP PE=1 SV=1,ECOLI,4.9842529582728625,4.983008341545529,4.975357306967675,4.987509065255991,4.986483639529879,4.978243017061701,4.992367734484735,4.991054834886721
P16703,P16703,Cysteine synthase B,cysM,>sp|P16703|CYSM_ECOLI Cysteine synthase B OS=Escherichia coli (strain K12) GN=cysM PE=1 SV=1,ECOLI,4.816841197886975,4.843757720914527,4.841123631336672,4.837903014519069,4.84444456446608,4.83433266007929,4.858291143655819,4.84953670406281
P16926,P16926,Cell shape-determining protein MreC,mreC,>sp|P16926|MREC_ECOLI Rod shape-determining protein mreC OS=Escherichia coli (strain K12) GN=mreC PE=3 SV=1,ECOLI,4.776502394519803,4.7766095491649505,4.76714493228247,4.771972177662972,4.775873106086011,4.779325205435114,4.786448840639155,4.781129723607159
P17109,P17109,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase,menD,>sp|P17109|MEND_ECOLI 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase OS=Escherichia coli (strain K12) GN=menD PE=1 SV=4,ECOLI,4.701672052597913,4.674082355441473,4.454870130294669,4.682796568990742,4.67840677110196,4.636975574057723,4.650769339912503,4.650475507619507
P17115,P17115,Arabinose 5-phosphate isomerase GutQ,gutQ,>sp|P17115|GUTQ_ECOLI Arabinose 5-phosphate isomerase GutQ OS=Escherichia coli (strain K12) GN=gutQ PE=1 SV=3,ECOLI,4.840465466657037,4.836982579162337,4.845830651657302,4.827237645113524,4.831453901331252,4.8415836520227415,4.838113813390457,4.832699432839922
P17117,P17117,Oxygen-insensitive NADPH nitroreductase,nfsA,>sp|P17117|NFSA_ECOLI Oxygen-insensitive NADPH nitroreductase OS=Escherichia coli (strain K12) GN=nfsA PE=1 SV=2,ECOLI,4.9719305562732465,4.956831869774044,4.9476061956453865,4.960286352567145,4.957472328465987,4.950288692213535,4.963505197202345,4.964194547284782
P17169,P17169,Glucosamine--fructose-6-phosphate aminotransferase [isomerizing],glmS,>sp|P17169|GLMS_ECOLI Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] OS=Escherichia coli (strain K12) GN=glmS PE=1 SV=4,ECOLI,5.02291766845114,5.028987264117393,5.0308321477401305,5.043407199671884,5.034728103018216,5.029078481577515,5.033188948696,5.034779490182649
P17315,P17315,Colicin I receptor,cirA,>sp|P17315|CIRA_ECOLI Colicin I receptor OS=Escherichia coli (strain K12) GN=cirA PE=1 SV=2,ECOLI,4.792272700625131,4.813115624497602,4.787161269628619,4.814650634267178,4.794695868716816,4.812198177385916,4.847314675798914,4.813399682800542
P17443,P17443,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,murG,>sp|P17443|MURG_ECOLI UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase OS=Escherichia coli (strain K12) GN=murG PE=1 SV=3,ECOLI,4.886994705300538,4.850814608449402,4.8574327196079565,4.8458651292853805,4.852512703392279,4.853369037954135,4.851440207888963,4.861788674755379
P17444,P17444,Choline dehydrogenase,betA,>sp|P17444|BETA_ECOLI Choline dehydrogenase OS=Escherichia coli (strain K12) GN=betA PE=1 SV=1,ECOLI,4.694232440674359,4.659221181276377,4.620687559089483,4.582786944703379,4.591236385384914,4.604992566571425,4.621648399909843,4.555334128112899
P17445,P17445,Betaine aldehyde dehydrogenase,betB,>sp|P17445|BETB_ECOLI Betaine aldehyde dehydrogenase OS=Escherichia coli (strain K12) GN=betB PE=1 SV=3,ECOLI,4.927478228969529,4.9505535477066465,4.9505142860709395,4.962003033588302,4.95184869285222,4.954458672849724,4.958824563877091,4.957731505409792
P17446,P17446,HTH-type transcriptional regulator BetI,betI,>sp|P17446|BETI_ECOLI HTH-type transcriptional regulator BetI OS=Escherichia coli (strain K12) GN=betI PE=3 SV=1,ECOLI,4.763967407062988,4.736726388214637,4.7413163991462435,4.749965554222369,4.743536030203331,4.73504718059606,4.759666391281947,4.7268145421133365
P17846,P17846,Sulfite reductase [NADPH] hemoprotein beta-component,cysI,>sp|P17846|CYSI_ECOLI Sulfite reductase [NADPH] hemoprotein beta-component OS=Escherichia coli (strain K12) GN=cysI PE=1 SV=4,ECOLI,4.957143487346573,4.948122752807079,4.945906376254098,4.939454532989899,4.940809118077312,4.948886845879521,4.945647467299689,4.94718980094586
P17854,P17854,Phosphoadenosine phosphosulfate reductase,cysH,>sp|P17854|CYSH_ECOLI Phosphoadenosine phosphosulfate reductase OS=Escherichia coli (strain K12) GN=cysH PE=1 SV=3,ECOLI,4.838935959134847,4.826541151015761,4.8348411804816855,4.825793644965608,4.826127858011716,4.844503583379374,4.830178211628396,4.832248278996601
P17888,P17888,Primosomal protein N,priA,>sp|P17888|PRIA_ECOLI Primosomal protein N OS=Escherichia coli (strain K12) GN=priA PE=1 SV=2,ECOLI,4.691316398607169,4.676498351923834,4.660387191931739,4.689535012723632,4.6857822906608275,4.675092527868673,4.660060183847882,4.695091337159847
P17952,P17952,UDP-N-acetylmuramate--L-alanine ligase,murC,>sp|P17952|MURC_ECOLI UDP-N-acetylmuramate--L-alanine ligase OS=Escherichia coli (strain K12) GN=murC PE=1 SV=2,ECOLI,4.85640323600943,4.85022604297168,4.8753151688823975,4.850686344233608,4.854923488822659,4.867024411437415,4.8551125283097445,4.853933413783888
P17993,P17993,3-demethylubiquinone-9 3-methyltransferase,ubiG,>sp|P17993|UBIG_ECOLI 3-demethylubiquinone-9 3-methyltransferase OS=Escherichia coli (strain K12) GN=ubiG PE=1 SV=1,ECOLI,4.78096579034487,4.774690101683637,4.771385383627957,4.795160225880028,4.765929797579668,4.760505274182823,4.790626854072108,4.777230988206677
