Protein IDs,Majority protein IDs,Protein names,Gene names,Fasta headers,Species,LFQ intensity UPS1_01,LFQ intensity UPS1_02,LFQ intensity UPS1_03,LFQ intensity UPS1_04,LFQ intensity UPS2_01,LFQ intensity UPS2_02,LFQ intensity UPS2_03,LFQ intensity UPS2_04
P0AGC7,P0AGC7,Protein smp,smp,>sp|P0AGC7|SMP_ECOLI Protein smp OS=Escherichia coli (strain K12) GN=smp PE=3 SV=1,ECOLI,25.674410546311584,25.381421896709632,25.290847409079277,24.754925437380795,24.908102219322945,25.307919323001354,24.90995852709676,24.737688765579215
P0AGD1,P0AGD1,Superoxide dismutase [Cu-Zn],sodC,>sp|P0AGD1|SODC_ECOLI Superoxide dismutase [Cu-Zn] OS=Escherichia coli (strain K12) GN=sodC PE=1 SV=1,ECOLI,32.48879941027727,32.235505539739876,32.63124223901532,31.906859963678286,32.18635078390429,32.40661508190348,32.09577933050842,31.981903122619112
P0AGD3,P0AGD3,Superoxide dismutase [Fe],sodB,>sp|P0AGD3|SODF_ECOLI Superoxide dismutase [Fe] OS=Escherichia coli (strain K12) GN=sodB PE=1 SV=2,ECOLI,33.15545881186462,33.388779904022286,32.92389375429326,33.384990055825284,33.4763559997014,32.97915808027737,33.52019428958237,33.38243063566975
P0AGD7,P0AGD7,Signal recognition particle protein,ffh,>sp|P0AGD7|SRP54_ECOLI Signal recognition particle protein OS=Escherichia coli (strain K12) GN=ffh PE=1 SV=1,ECOLI,30.44778280065834,30.795935028717093,30.812080446031107,30.875229238348393,30.853486466018666,30.800905023582125,30.86576375028723,31.020834920579418
P0AGE0;P18310,P0AGE0,Single-stranded DNA-binding protein,ssb,>sp|P0AGE0|SSB_ECOLI Single-stranded DNA-binding protein OS=Escherichia coli (strain K12) GN=ssb PE=1 SV=2,ECOLI,29.73503063569987,29.82465656059329,29.999552861715042,29.750616922601637,29.95807483045883,29.92312033878844,29.78538053881491,29.817433329557794
P0AGE6,P0AGE6,Uncharacterized protein yieF,yieF,>sp|P0AGE6|YIEF_ECOLI Uncharacterized protein yieF OS=Escherichia coli (strain K12) GN=yieF PE=3 SV=1,ECOLI,29.61686341200438,29.941117758339786,29.789975905111675,30.006725686376377,30.227805211076006,29.718644001407057,30.188508014048036,30.207679908396106
P0AGE9,P0AGE9,Succinyl-CoA ligase [ADP-forming] subunit alpha,sucD,>sp|P0AGE9|SUCD_ECOLI Succinyl-CoA ligase [ADP-forming] subunit alpha OS=Escherichia coli (strain K12) GN=sucD PE=1 SV=2,ECOLI,34.770237170493495,34.526462670524936,34.775151115484306,34.655047806885406,34.6607207481041,34.72377778719407,34.5677950183672,34.57366716159473
P0AGF2,P0AGF2,Uncharacterized SufE-like protein YgdK,ygdK,>sp|P0AGF2|YGDK_ECOLI Uncharacterized sufE-like protein ygdK OS=Escherichia coli (strain K12) GN=ygdK PE=1 SV=1,ECOLI,25.832676369257445,26.120550604379748,26.22362721885338,26.139851990748973,25.633688505195522,25.98591752024081,26.12741739119409,25.85377118991938
P0AGG0,P0AGG0,Thiamine-monophosphate kinase,thiL,>sp|P0AGG0|THIL_ECOLI Thiamine-monophosphate kinase OS=Escherichia coli (strain K12) GN=thiL PE=1 SV=1,ECOLI,27.457139342795585,27.3391893077297,27.457500391492292,27.28693285877963,27.521080005946676,27.535169391264827,27.210142192962824,27.305367623851012
P0AGG2,P0AGG2,Acyl-CoA thioesterase 2,tesB,>sp|P0AGG2|TESB_ECOLI Acyl-CoA thioesterase 2 OS=Escherichia coli (strain K12) GN=tesB PE=1 SV=2,ECOLI,29.456145360810687,29.975835367939464,29.600187782626737,29.773795729958678,29.95993001994555,29.656447012802918,29.970751213281645,29.820373663314673
P0AGG4,P0AGG4,Thioredoxin-2,trxC,>sp|P0AGG4|THIO2_ECOLI Thioredoxin-2 OS=Escherichia coli (strain K12) GN=trxC PE=1 SV=1,ECOLI,27.543871894566706,27.81164648602287,27.574291175742097,26.99594531195236,27.79934453925777,27.44909479807766,26.587770255820438,26.899093941102887
P0AGG8,P0AGG8,Protein tldD,tldD,>sp|P0AGG8|TLDD_ECOLI Protein tldD OS=Escherichia coli (strain K12) GN=tldD PE=1 SV=1,ECOLI,28.910383517305213,29.535524777288046,29.25832504697911,30.04060761516527,29.707076557198658,29.29070422319114,29.77451919674954,29.787349492730122
P0AGI1,P0AGI1,Ribose transport system permease protein rbsC,rbsC,>sp|P0AGI1|RBSC_ECOLI Ribose transport system permease protein rbsC OS=Escherichia coli (strain K12) GN=rbsC PE=1 SV=1,ECOLI,27.092216479224973,27.194414397380598,27.696101092209673,27.648728336781492,27.16109255401172,27.716734778583767,27.243377951864293,27.55216581155832
P0AGI8,P0AGI8,Trk system potassium uptake protein trkA,trkA,>sp|P0AGI8|TRKA_ECOLI Trk system potassium uptake protein trkA OS=Escherichia coli (strain K12) GN=trkA PE=1 SV=1,ECOLI,27.57562785787958,28.285570143629425,28.129572761519672,28.455278802088188,28.47890612831348,28.15593164510591,28.343170943377526,28.565512928269936
P0AGJ2,P0AGJ2,tRNA (guanosine(18)-2-O)-methyltransferase,trmH,>sp|P0AGJ2|TRMH_ECOLI tRNA (guanosine(18)-2-O)-methyltransferase OS=Escherichia coli (strain K12) GN=trmH PE=1 SV=1,ECOLI,26.147414380576613,27.040559725620586,26.433071857779964,27.15964448600316,27.373854691831777,26.511930928086723,26.838805504814076,26.753986478982704
P0AGJ5,P0AGJ5,Uncharacterized tRNA/rRNA methyltransferase YfiF,yfiF,>sp|P0AGJ5|YFIF_ECOLI Uncharacterized tRNA/rRNA methyltransferase YfiF OS=Escherichia coli (strain K12) GN=yfiF PE=3 SV=1,ECOLI,29.781157795509493,30.070396677470175,29.781440571161532,30.108197402566166,30.193282446189954,29.816623114262168,30.201157715767348,30.12803688938627
P0AGJ9,P0AGJ9,Tyrosine--tRNA ligase,tyrS,>sp|P0AGJ9|SYY_ECOLI Tyrosine--tRNA ligase OS=Escherichia coli (strain K12) GN=tyrS PE=1 SV=2,ECOLI,31.14248176685194,31.680705614442576,31.503123527956063,32.022574515034364,31.668072299298498,31.606850934653064,31.984612524091332,31.958721372700424
P0AGK4,P0AGK4,RNA-binding protein YhbY,yhbY,>sp|P0AGK4|YHBY_ECOLI RNA-binding protein YhbY OS=Escherichia coli (strain K12) GN=yhbY PE=1 SV=1,ECOLI,29.412473363293103,29.981146079308235,29.950132910847337,30.033000660053087,30.04305756412469,29.9671627497326,30.258469882496033,30.579846418829426
P0AGK8,P0AGK8,HTH-type transcriptional regulator IscR,iscR,>sp|P0AGK8|ISCR_ECOLI HTH-type transcriptional regulator iscR OS=Escherichia coli (strain K12) GN=iscR PE=1 SV=1,ECOLI,29.33769373541576,29.140198921936758,29.324176043022938,29.715618609621977,29.398561740093914,29.325663940337975,29.177814662136033,28.997561332884004
P0AGL2,P0AGL2,Putative reactive intermediate deaminase TdcF,tdcF,>sp|P0AGL2|TDCF_ECOLI Putative reactive intermediate deaminase TdcF OS=Escherichia coli (strain K12) GN=tdcF PE=1 SV=1,ECOLI,25.131545817848835,25.032978840050834,24.66036728575958,24.641101349156948,25.520569555614077,25.36371021088882,25.05575892822959,24.77589957228828
P0AGL7,P0AGL7,Ribosomal RNA small subunit methyltransferase E,rsmE,>sp|P0AGL7|RSME_ECOLI Ribosomal RNA small subunit methyltransferase E OS=Escherichia coli (strain K12) GN=rsmE PE=1 SV=1,ECOLI,27.90082802617211,27.794792601543058,27.611645039666094,27.596154117831833,27.675794736932822,27.39705832025396,27.56661609501822,27.36360011664603
P0C018,P0C018,50S ribosomal protein L18,rplR,>sp|P0C018|RL18_ECOLI 50S ribosomal protein L18 OS=Escherichia coli (strain K12) GN=rplR PE=1 SV=1,ECOLI,32.536829046016784,31.921624509717276,32.11051020873927,31.60005604653871,31.77050038417239,32.16500181204486,31.210888379915005,31.65053420358127
P0C037,P0C037,UPF0345 protein YaiE,yaiE,>sp|P0C037|YAIE_ECOLI UPF0345 protein yaiE OS=Escherichia coli (strain K12) GN=yaiE PE=3 SV=1,ECOLI,28.951652088063316,29.31056529916528,29.46315224277204,28.776531591899097,28.87514051738555,28.930207404840502,28.61595255011017,28.758327735850386
P0C054,P0C054,Small heat shock protein IbpA,ibpA,>sp|P0C054|IBPA_ECOLI Small heat shock protein ibpA OS=Escherichia coli (strain K12) GN=ibpA PE=1 SV=1,ECOLI,27.891570058311014,28.359421608606,28.281106687398488,28.503566767016117,28.352415854616584,28.200098017995668,28.686914633782596,28.735119824000474
P0C058,P0C058,Small heat shock protein IbpB,ibpB,>sp|P0C058|IBPB_ECOLI Small heat shock protein ibpB OS=Escherichia coli (strain K12) GN=ibpB PE=1 SV=1,ECOLI,25.8526607437116,25.941903504047737,25.39592209710171,24.975990585311884,25.517379018951853,25.53762660512734,24.254912063082845,25.18382689554502
P0C066,P0C066,Membrane-bound lytic murein transglycosylase C,mltC,>sp|P0C066|MLTC_ECOLI Membrane-bound lytic murein transglycosylase C OS=Escherichia coli (strain K12) GN=mltC PE=2 SV=1,ECOLI,NA,24.00361364115386,23.6097109203574,23.591504261776123,24.1847749662817,24.229446557592794,24.066271453083115,23.930802800830225
P0C077,P0C077,mRNA interferase RelE,relE,>sp|P0C077|RELE_ECOLI mRNA interferase RelE OS=Escherichia coli (strain K12) GN=relE PE=1 SV=1,ECOLI,24.61644825110494,24.644298448577935,24.82326005051579,23.52842813313886,23.677946511310765,24.692602360651,24.696002019561966,24.714997641476003
P0C079,P0C079,Antitoxin RelB,relB,>sp|P0C079|RELB_ECOLI Antitoxin RelB OS=Escherichia coli (strain K12) GN=relB PE=1 SV=1,ECOLI,26.294950922339773,26.246912071073844,25.85199817145481,25.731519998516372,26.267212177096194,25.7040602569696,26.3307700314297,26.37153133473792
P0C093,P0C093,Nucleoid occlusion factor SlmA,slmA,>sp|P0C093|SLMA_ECOLI Nucleoid occlusion factor SlmA OS=Escherichia coli (strain K12) GN=slmA PE=1 SV=1,ECOLI,27.414108654455898,27.364735092842974,27.362050188312764,27.48049295017024,27.59772661867716,27.267416072520934,27.30866702883744,27.3744503447469
P0C0K3,P0C0K3,Protein rdoA,rdoA,>sp|P0C0K3|RDOA_ECOLI Protein rdoA OS=Escherichia coli (strain K12) GN=rdoA PE=1 SV=1,ECOLI,26.25902111947049,26.819469721908344,26.30300370646352,26.633961061019015,27.139797406715473,26.121533707437667,27.06124885168896,26.631438874615267
P0C0L2,P0C0L2,Peroxiredoxin osmC,osmC,>sp|P0C0L2|OSMC_ECOLI Peroxiredoxin osmC OS=Escherichia coli (strain K12) GN=osmC PE=1 SV=2,ECOLI,32.92379516154727,33.411343871816015,33.23791684065908,32.97055344700145,33.1899423808314,33.449129198097026,33.00211046490528,33.15174409521747
P0C0L7,P0C0L7,Proline/betaine transporter,proP,>sp|P0C0L7|PROP_ECOLI Proline/betaine transporter OS=Escherichia coli (strain K12) GN=proP PE=1 SV=1,ECOLI,29.21015068758759,29.088043347572512,29.30436129761553,28.671140510170552,28.79493819017934,29.218504934420796,29.33371584977336,28.936637348063407
P0C0R7,P0C0R7,Ribosomal RNA large subunit methyltransferase E,rlmE,>sp|P0C0R7|RLME_ECOLI Ribosomal RNA large subunit methyltransferase E OS=Escherichia coli (strain K12) GN=rlmE PE=1 SV=1,ECOLI,28.313633621018948,28.012333241071673,27.63381776458247,28.307256544778586,28.12053279705965,27.662631117456385,28.07674823478222,27.966684635641613
P0C0S1,P0C0S1,Small-conductance mechanosensitive channel,mscS,>sp|P0C0S1|MSCS_ECOLI Small-conductance mechanosensitive channel OS=Escherichia coli (strain K12) GN=mscS PE=1 SV=1,ECOLI,29.54950768522292,29.679854976356356,29.877885828831662,29.84485340444914,29.96959540218367,29.84955171311988,29.98155493345699,29.966490084358075
P0C0V0,P0C0V0,Periplasmic serine endoprotease DegP,degP,>sp|P0C0V0|DEGP_ECOLI Periplasmic serine endoprotease DegP OS=Escherichia coli (strain K12) GN=degP PE=1 SV=1,ECOLI,34.304840838900574,34.30223693940613,34.487486637870404,34.45800184246703,34.5024769436195,34.514167314078136,34.26669149343998,34.428370629436785
P0C8J6,P0C8J6,"D-tagatose-1,6-bisphosphate aldolase subunit GatY",gatY,">sp|P0C8J6|GATY_ECOLI D-tagatose-1,6-bisphosphate aldolase subunit GatY OS=Escherichia coli (strain K12) GN=gatY PE=1 SV=1",ECOLI,34.44734409150462,34.300351382775744,34.59804883983854,34.14244151955192,34.39311653720519,34.560053576520545,34.51648466589858,34.48246101150178
P0C8J8,P0C8J8,"D-tagatose-1,6-bisphosphate aldolase subunit gatZ",gatZ,">sp|P0C8J8|GATZ_ECOLI D-tagatose-1,6-bisphosphate aldolase subunit gatZ OS=Escherichia coli (strain K12) GN=gatZ PE=1 SV=1",ECOLI,30.50817411475255,30.951621044759047,30.87024324495781,31.288872439302736,31.212144624514057,30.91830048254259,31.045632623003648,31.068293892073235
P0C960,P0C960,Endo-type membrane-bound lytic murein transglycosylase A,emtA,>sp|P0C960|EMTA_ECOLI Endo-type membrane-bound lytic murein transglycosylase A OS=Escherichia coli (strain K12) GN=emtA PE=1 SV=1,ECOLI,26.370688090346476,26.30562752860691,26.667769805417066,26.683725852157796,26.67057551757696,26.812136577659768,27.02536265622344,26.682011750519628
P0CB39,P0CB39,Phosphoethanolamine transferase CptA,cptA,>sp|P0CB39|CPTA_ECOLI Phosphoethanolamine transferase CptA OS=Escherichia coli (strain K12) GN=cptA PE=1 SV=1,ECOLI,28.374709995923702,28.15494084863861,27.708715743779113,27.8043175733619,28.06640101110068,27.800905023582125,27.798927214708016,27.99181011557119
P0CE48;P0CE47,P0CE48;P0CE47,Elongation factor Tu 2;Elongation factor Tu 1,tufB;tufA,>sp|P0CE48|EFTU2_ECOLI Elongation factor Tu 2 OS=Escherichia coli (strain K12) GN=tufB PE=1 SV=1;>sp|P0CE47|EFTU1_ECOLI Elongation factor Tu 1 OS=Escherichia coli (strain K12) GN=tufA PE=1 SV=1,ECOLI,36.64541565835268,36.657008290980514,36.64013153851468,36.50190800040241,36.59333755667855,36.819024691800834,36.72382517664863,36.73616665752816
P0CG19,P0CG19,Inactive ribonuclease PH,rph,>sp|P0CG19|RNPH_ECOLI Inactive ribonuclease PH OS=Escherichia coli (strain K12) GN=rph PE=3 SV=1,ECOLI,29.449729059782015,28.699454978497517,28.67854113773878,27.762990394995,27.774390026409222,28.833768686093357,27.744023612515537,29.320147582893796
P0CK95,P0CK95,Putative lipoprotein AcfD homolog,yghJ,>sp|P0CK95|ACFD_ECOLI Putative lipoprotein AcfD homolog OS=Escherichia coli (strain K12) GN=yghJ PE=4 SV=1,ECOLI,24.308154683787336,24.17536384451775,NA,24.66171397837597,24.624706158852995,24.718144910145853,24.26753811924855,25.55630851373263
P10100,P10100,Rare lipoprotein A,rlpA,>sp|P10100|RLPA_ECOLI Rare lipoprotein A OS=Escherichia coli (strain K12) GN=rlpA PE=1 SV=1,ECOLI,29.46593321786253,29.448726724332495,29.43300204226067,29.38701834494073,29.5461279896353,29.738579970689685,30.01848101674368,29.32594376984108
P10121,P10121,Signal recognition particle receptor FtsY,ftsY,>sp|P10121|FTSY_ECOLI Cell division protein FtsY OS=Escherichia coli (strain K12) GN=ftsY PE=1 SV=1,ECOLI,29.875224269287447,30.613045251181113,30.62272298740728,30.889025956580618,30.925289819425092,30.51589265400895,30.78511847867117,30.826573334567136
P10346,P10346,Glutamine transport ATP-binding protein GlnQ,glnQ,>sp|P10346|GLNQ_ECOLI Glutamine transport ATP-binding protein GlnQ OS=Escherichia coli (strain K12) GN=glnQ PE=1 SV=1,ECOLI,30.070753027614423,30.201065262950678,30.247735363857245,30.105698796051616,30.116290550423525,30.406868119708378,30.01730025412896,30.182056629300288
P10371,P10371,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase,hisA,>sp|P10371|HIS4_ECOLI 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Escherichia coli (strain K12) GN=hisA PE=1 SV=2,ECOLI,27.00294531993035,26.86202800681489,27.134160638843234,26.825183550871866,26.64042434803783,27.151686151017604,26.302614162899687,26.723917040737703
P10384,P10384,Long-chain fatty acid transport protein,fadL,>sp|P10384|FADL_ECOLI Long-chain fatty acid transport protein OS=Escherichia coli (strain K12) GN=fadL PE=1 SV=5,ECOLI,31.701429020580186,32.23055592187811,32.17851427261964,32.60667580413396,32.525967501115574,32.28038926775744,32.3386244747263,32.40224172089026
P10408,P10408,Protein translocase subunit SecA,secA,>sp|P10408|SECA_ECOLI Protein translocase subunit SecA OS=Escherichia coli (strain K12) GN=secA PE=1 SV=2,ECOLI,31.90805158468087,32.1929275699225,32.11972661482466,32.38823189506415,32.39875639566729,32.1695424441441,32.41278917745694,32.43480132702199
P10441,P10441,Lipid-A-disaccharide synthase,lpxB,>sp|P10441|LPXB_ECOLI Lipid-A-disaccharide synthase OS=Escherichia coli (strain K12) GN=lpxB PE=1 SV=2,ECOLI,26.061357457097788,26.690132089489847,26.425902032122558,27.02151448924024,26.996763911850756,26.540138698816012,26.935097481490466,26.675361185376396
P10443,P10443,DNA polymerase III subunit alpha,dnaE,>sp|P10443|DPO3A_ECOLI DNA polymerase III subunit alpha OS=Escherichia coli (strain K12) GN=dnaE PE=1 SV=1,ECOLI,24.146670914937438,24.42817868540615,24.647802124232648,24.510829311816604,24.57074103185437,24.783062595633492,24.123579320003763,24.873566338049407
P10599ups,P10599ups,NA,NA,">P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)",UPS,32.039862965289444,32.100470471495186,32.87187157920266,32.158005443109914,24.427992253030794,22.4772383628671,24.47161409644944,25.107640236572507
P10903,P10903,Nitrite extrusion protein 1,narK,>sp|P10903|NARK_ECOLI Nitrite extrusion protein 1 OS=Escherichia coli (strain K12) GN=narK PE=1 SV=2,ECOLI,24.597745641986165,24.976372918106854,25.00373201963514,25.85593329569253,25.618185557403375,25.586798455898847,25.3779977919086,26.003820676637424
P10907,P10907,sn-glycerol-3-phosphate import ATP-binding protein UgpC,ugpC,>sp|P10907|UGPC_ECOLI sn-glycerol-3-phosphate import ATP-binding protein UgpC OS=Escherichia coli (strain K12) GN=ugpC PE=1 SV=3,ECOLI,24.43434001644541,25.481379181173335,25.211341223171125,25.648810719222727,25.60032003746688,24.987715784263838,25.458372336268088,25.57856312965733
P10908,P10908,Glycerophosphoryl diester phosphodiesterase,ugpQ,>sp|P10908|UGPQ_ECOLI Glycerophosphoryl diester phosphodiesterase OS=Escherichia coli (strain K12) GN=ugpQ PE=1 SV=1,ECOLI,25.300464591854062,24.972965046095588,24.67292906190091,24.52340465005656,24.89015665806688,24.87353712232391,24.53441637574373,24.824259247516736
P11289,P11289,Uncharacterized protein yfiL,yfiL,>sp|P11289|YFIL_ECOLI Uncharacterized protein yfiL OS=Escherichia coli (strain K12) GN=yfiL PE=4 SV=3,ECOLI,25.657590356227885,25.299160676872006,25.391106571533143,24.986502309437473,24.877020817784004,25.843558333895434,25.673658394903608,24.79975796234652
P11349,P11349,Respiratory nitrate reductase 1 beta chain,narH,>sp|P11349|NARH_ECOLI Respiratory nitrate reductase 1 beta chain OS=Escherichia coli (strain K12) GN=narH PE=1 SV=3,ECOLI,24.526592004513418,25.708852795578945,25.516235433332856,25.956821057812288,26.009232804400504,25.418998166139012,25.909053363443835,25.98526240330924
P11446,P11446,N-acetyl-gamma-glutamyl-phosphate reductase,argC,>sp|P11446|ARGC_ECOLI N-acetyl-gamma-glutamyl-phosphate reductase OS=Escherichia coli (strain K12) GN=argC PE=3 SV=1,ECOLI,25.07155942629594,24.869064908772422,24.650793606116487,24.114862467351234,24.494278400056555,24.770330786911504,24.165644724985757,24.671301512607734
P11447,P11447,Argininosuccinate lyase,argH,>sp|P11447|ARLY_ECOLI Argininosuccinate lyase OS=Escherichia coli (strain K12) GN=argH PE=1 SV=3,ECOLI,27.99595471596459,27.737014904815638,27.70839530865777,28.060587089455673,27.848796020981375,27.794111498422005,28.006867659889192,27.926614241896946
P11557,P11557,Protein damX,damX,>sp|P11557|DAMX_ECOLI Protein damX OS=Escherichia coli (strain K12) GN=damX PE=1 SV=2,ECOLI,30.399795566983197,29.999443379274197,30.063586405489954,29.641070290766052,29.852103985571308,30.32942775509611,30.138098398100094,29.798556256136955
P11875,P11875,Arginine--tRNA ligase,argS,>sp|P11875|SYR_ECOLI Arginine--tRNA ligase OS=Escherichia coli (strain K12) GN=argS PE=1 SV=1,ECOLI,30.890021271215527,31.224764732516835,31.184401654031362,31.136441001304405,31.274078914097284,31.189005991374223,31.16376054505068,31.20226110788159
P11880,P11880,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,murF,>sp|P11880|MURF_ECOLI UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase OS=Escherichia coli (strain K12) GN=murF PE=1 SV=2,ECOLI,27.574214080888957,28.269668261141597,27.95148742699311,28.13304646642319,28.51103120802636,27.90752532970067,28.736230142451063,28.415017843056344
P12008,P12008,Chorismate synthase,aroC,>sp|P12008|AROC_ECOLI Chorismate synthase OS=Escherichia coli (strain K12) GN=aroC PE=1 SV=4,ECOLI,27.976237802368942,28.620229107881578,28.282571133901012,28.662496212649206,28.906054777052226,28.307607122676306,28.852171006400823,28.60600708390079
P12081ups,P12081ups,NA,NA,">P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)",UPS,33.99864304376234,34.20465405843534,34.198388476472445,34.160535536527064,29.82934951304042,29.72991714422794,30.15942589531873,29.956728916939294
P12281,P12281,Molybdopterin molybdenumtransferase,moeA,>sp|P12281|MOEA_ECOLI Molybdopterin molybdenumtransferase OS=Escherichia coli (strain K12) GN=moeA PE=1 SV=1,ECOLI,29.903900860221732,30.485696413419902,30.44853007942535,30.68682167567504,30.678206589136344,30.34757376696578,30.789351854731354,30.848532355832145
P12282,P12282,Molybdopterin-synthase adenylyltransferase,moeB,>sp|P12282|MOEB_ECOLI Molybdopterin-synthase adenylyltransferase OS=Escherichia coli (strain K12) GN=moeB PE=1 SV=1,ECOLI,25.685214436532828,25.664286820303314,25.839434168681574,25.76314261012923,25.718299465447355,25.87187223501445,25.602822644268567,25.507016772746475
P12295,P12295,Uracil-DNA glycosylase,ung,>sp|P12295|UNG_ECOLI Uracil-DNA glycosylase OS=Escherichia coli (strain K12) GN=ung PE=1 SV=2,ECOLI,28.44291443733983,28.609620347245293,28.245859799359913,28.655645779791865,28.531519986779866,28.10718482809075,28.570986273282035,28.577791880089915
P12758,P12758,Uridine phosphorylase,udp,>sp|P12758|UDP_ECOLI Uridine phosphorylase OS=Escherichia coli (strain K12) GN=udp PE=1 SV=3,ECOLI,32.31504820256997,32.64445612637675,32.50134434826073,32.89450067385937,32.85035478645861,32.573494527479056,32.82864339481467,32.85785270632033
P12994,P12994,UPF0098 protein ybhB,ybhB,>sp|P12994|YBHB_ECOLI UPF0098 protein ybhB OS=Escherichia coli (strain K12) GN=ybhB PE=1 SV=2,ECOLI,28.567576544257864,29.41952025991134,29.345969433885195,29.309776992191285,29.62661923301218,29.337881839986405,29.594119845691512,29.764079841332713
P13009,P13009,Methionine synthase,metH,>sp|P13009|METH_ECOLI Methionine synthase OS=Escherichia coli (strain K12) GN=metH PE=1 SV=5,ECOLI,28.959500218387653,29.070396677470175,28.904089645404426,29.190201808728315,29.16171268926808,28.996323920345866,28.906357138741086,28.988939569362167
P13016,P13016,"1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD",ampD,">sp|P13016|AMPD_ECOLI 1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD OS=Escherichia coli (strain K12) GN=ampD PE=2 SV=1",ECOLI,28.627327741229347,28.04862292607374,27.87936680144525,26.98424069062919,27.750514090312524,28.753365156078697,29.223241793447478,27.538768836040507
P13024,P13024,Protein FdhE,fdhE,>sp|P13024|FDHE_ECOLI Protein FdhE OS=Escherichia coli (strain K12) GN=fdhE PE=3 SV=2,ECOLI,29.36519162221024,29.63353217607824,29.29158344742728,29.667993881059253,29.58537339384886,29.22317940630166,29.63112697389544,29.664693787089988
P13029,P13029,Catalase-peroxidase,katG,>sp|P13029|KATG_ECOLI Catalase-peroxidase OS=Escherichia coli (strain K12) GN=katG PE=1 SV=2,ECOLI,33.140203484241404,33.38034229588898,33.28983902619896,33.42612564726461,33.506815328028665,33.32166483513461,33.427802523001716,33.343365155915066
P13033,P13033,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,glpB,>sp|P13033|GLPB_ECOLI Anaerobic glycerol-3-phosphate dehydrogenase subunit B OS=Escherichia coli (strain K12) GN=glpB PE=1 SV=1,ECOLI,31.5629023114254,31.87778906482781,31.915329481819107,31.987141823898238,32.11958193208727,31.940563432035734,32.17557000845348,32.1029066702783
P13035,P13035,Aerobic glycerol-3-phosphate dehydrogenase,glpD,>sp|P13035|GLPD_ECOLI Aerobic glycerol-3-phosphate dehydrogenase OS=Escherichia coli (strain K12) GN=glpD PE=1 SV=3,ECOLI,32.58472794414662,32.76432573590205,32.62573802516272,32.98159946349145,32.88426588714344,32.66523527994491,32.81845439086239,32.884244544736674
P13036,P13036,Fe(3+) dicitrate transport protein FecA,fecA,>sp|P13036|FECA_ECOLI Fe(3+) dicitrate transport protein FecA OS=Escherichia coli (strain K12) GN=fecA PE=1 SV=2,ECOLI,28.098354567725124,28.030780890466307,27.646049762643294,27.85011741077011,27.998320097422127,27.735682021859457,28.088839119970366,28.038936092814588
P13445,P13445,RNA polymerase sigma factor rpoS,rpoS,>sp|P13445|RPOS_ECOLI RNA polymerase sigma factor rpoS OS=Escherichia coli (strain K12) GN=rpoS PE=3 SV=3,ECOLI,28.392138713956584,29.17388531576682,29.192466365699524,29.24996127950068,29.25825436865979,29.096306137946055,29.2993061824413,29.096609088902966
P13458,P13458,Nuclease sbcCD subunit C,sbcC,>sp|P13458|SBCC_ECOLI Nuclease sbcCD subunit C OS=Escherichia coli (strain K12) GN=sbcC PE=1 SV=1,ECOLI,25.977016112477987,26.452353917171994,25.42435764948725,26.00268643694597,26.22594675198827,26.331092674323767,25.862096958265806,25.37309222996976
P13482,P13482,Periplasmic trehalase,treA,>sp|P13482|TREA_ECOLI Periplasmic trehalase OS=Escherichia coli (strain K12) GN=treA PE=1 SV=1,ECOLI,31.222345914903485,31.536749649336343,31.41308362974373,31.725538848342286,31.661466360952872,31.44733438821661,31.601912713591357,31.81276422217386
P13518,P13518,RNase E specificity factor CsrD,csrD,>sp|P13518|CSRD_ECOLI RNase E specificity factor CsrD OS=Escherichia coli (strain K12) GN=csrD PE=1 SV=2,ECOLI,24.744283379623422,25.297799305736625,24.992953538839693,25.15477977255573,25.276604887747162,25.073213293374295,25.362079144144847,24.97665492439654
P13656,P13656,Probable bifunctional chitinase/lysozyme;Chitinase;Lysozyme,chiA,>sp|P13656|CHIA_ECOLI Probable bifunctional chitinase/lysozyme OS=Escherichia coli (strain K12) GN=chiA PE=1 SV=2,ECOLI,28.792670012380416,28.524080509014862,28.882295786046196,28.9737836620282,28.530060624158654,28.923007115193897,28.720096500052758,28.886897754089667
P13669,P13669,Mannosyl-D-glycerate transport/metabolism system repressor mngR,mngR,>sp|P13669|MNGR_ECOLI Mannosyl-D-glycerate transport/metabolism system repressor mngR OS=Escherichia coli (strain K12) GN=mngR PE=1 SV=1,ECOLI,25.885737971331974,25.515468158455473,25.619260243896083,25.640935696678625,25.2644987995346,26.2392831320581,26.003521713868082,25.647144603536383
